Date,Temperature
2021-12-18,28.43
2021-12-19,32.61
2021-12-20,29.71
2021-12-21,27.08
2021-12-22,28.38
2021-12-23,30.85
2021-12-24,32.53
2021-12-25,27.11
2021-12-26,26.75
2021-12-27,32.46
2021-12-28,30.33
2021-12-29,28.53
2021-12-30,30.72
2021-12-31,26.05
2022-01-01,30.09
2022-01-02,30.66
2022-01-03,31.64
2022-01-04,28.82
2022-01-05,30.56
2022-01-06,29.13
2022-01-07,30.98
2022-01-08,29.34
2022-01-09,30.16
2022-01-10,29.36
2022-01-11,31.92
2022-01-12,32.31
2022-01-13,30.76
2022-01-14,31.25
2022-01-15,29.1
2022-01-16,30.91
2022-01-17,31.37
2022-01-18,35.46
2022-01-19,29.94
2022-01-20,33.88
2022-01-21,33.26
2022-01-22,32.27
2022-01-23,34.57
2022-01-24,32.57
2022-01-25,32.67
2022-01-26,32.08
2022-01-27,34.08
2022-01-28,33.96
2022-01-29,31.46
2022-01-30,30.49
2022-01-31,32.24
2022-02-01,31.42
2022-02-02,32.59
2022-02-03,34.62
2022-02-04,32.15
2022-02-05,32.84
2022-02-06,33.06
2022-02-07,34.32
2022-02-08,29.74
2022-02-09,32.27
2022-02-10,33.56
2022-02-11,35.11
2022-02-12,32.63
2022-02-13,30.62
2022-02-14,34.43
2022-02-15,32.61
2022-02-16,31.83
2022-02-17,32.74
2022-02-18,33.46
2022-02-19,32.88
2022-02-20,30.54
2022-02-21,35.25
2022-02-22,35.87
2022-02-23,34.98
2022-02-24,32.35
2022-02-25,33.81
2022-02-26,34.15
2022-02-27,35.1
2022-02-28,35.25
2022-03-01,33.19
2022-03-02,34.46
2022-03-03,35.07
2022-03-04,36.6
2022-03-05,35.52
2022-03-06,35.68
2022-03-07,34.66
2022-03-08,36.69
2022-03-09,35.22
2022-03-10,33.35
2022-03-11,36.77
2022-03-12,35.75
2022-03-13,34.06
2022-03-14,34.04
2022-03-15,35.23
2022-03-16,35.5
2022-03-17,35.12
2022-03-18,35.32
2022-03-19,37.42
2022-03-20,36.5
2022-03-21,35.19
2022-03-22,36.33
2022-03-23,33.39
2022-03-24,35.55
2022-03-25,37.68
2022-03-26,34.64
2022-03-27,33.71
2022-03-28,34.01
2022-03-29,33.36
2022-03-30,33.82
2022-03-31,34.44
2022-04-01,32.89
2022-04-02,35.02
2022-04-03,36.35
2022-04-04,33.63
2022-04-05,37.27
2022-04-06,35.75
2022-04-07,36.52
2022-04-08,33.98
2022-04-09,36.24
2022-04-10,33.31
2022-04-11,36.27
2022-04-12,35.17
2022-04-13,35.73
2022-04-14,33.12
2022-04-15,33.52
2022-04-16,35.74
2022-04-17,33.39
2022-04-18,35.49
2022-04-19,32.72
2022-04-20,36.01
2022-04-21,32.87
2022-04-22,35.51
2022-04-23,35.59
2022-04-24,33.58
2022-04-25,35.46
2022-04-26,34.94
2022-04-27,33.71
2022-04-28,32.97
2022-04-29,31.5
2022-04-30,34.92
2022-05-01,32.01
2022-05-02,34.46
2022-05-03,33.88
2022-05-04,35.24
2022-05-05,33.73
2022-05-06,33.64
2022-05-07,35.18
2022-05-08,34.53
2022-05-09,34.46
2022-05-10,34.63
2022-05-11,31.57
2022-05-12,34.95
2022-05-13,34.68
2022-05-14,32.18
2022-05-15,33.28
2022-05-16,33.53
2022-05-17,33.33
2022-05-18,33.97
2022-05-19,35.55
2022-05-20,34.96
2022-05-21,31.31
2022-05-22,34.14
2022-05-23,35.14
2022-05-24,33.66
2022-05-25,34.64
2022-05-26,35.96
2022-05-27,34.4
2022-05-28,33.17
2022-05-29,34.29
2022-05-30,32.87
2022-05-31,32.62
2022-06-01,31.98
2022-06-02,34.78
2022-06-03,31.13
2022-06-04,34.58
2022-06-05,32.95
2022-06-06,30.03
2022-06-07,32.6
2022-06-08,28.82
2022-06-09,32.83
2022-06-10,33.14
2022-06-11,30.84
2022-06-12,31.83
2022-06-13,34.5
2022-06-14,30.72
2022-06-15,29.81
2022-06-16,33.54
2022-06-17,34.18
2022-06-18,31.16
2022-06-19,32.58
2022-06-20,33.0
2022-06-21,29.79
2022-06-22,30.09
2022-06-23,32.58
2022-06-24,33.17
2022-06-25,31.4
2022-06-26,29.15
2022-06-27,33.37
2022-06-28,29.5
2022-06-29,29.71
2022-06-30,30.64
2022-07-01,32.37
2022-07-02,31.24
2022-07-03,30.49
2022-07-04,30.48
2022-07-05,29.76
2022-07-06,30.45
2022-07-07,25.73
2022-07-08,29.0
2022-07-09,29.72
2022-07-10,27.54
2022-07-11,29.77
2022-07-12,28.79
2022-07-13,31.65
2022-07-14,31.29
2022-07-15,28.15
2022-07-16,28.54
2022-07-17,28.57
2022-07-18,27.92
2022-07-19,28.81
2022-07-20,27.3
2022-07-21,26.66
2022-07-22,29.21
2022-07-23,29.14
2022-07-24,26.9
2022-07-25,29.38
2022-07-26,27.01
2022-07-27,28.25
2022-07-28,29.03
2022-07-29,27.67
2022-07-30,28.33
2022-07-31,26.79
2022-08-01,27.2
2022-08-02,27.11
2022-08-03,26.23
2022-08-04,27.01
2022-08-05,24.88
2022-08-06,26.39
2022-08-07,26.63
2022-08-08,26.61
2022-08-09,26.56
2022-08-10,26.76
2022-08-11,27.51
2022-08-12,28.04
2022-08-13,25.69
2022-08-14,24.79
2022-08-15,24.97
2022-08-16,25.74
2022-08-17,25.88
2022-08-18,25.2
2022-08-19,24.35
2022-08-20,25.55
2022-08-21,26.45
2022-08-22,27.02
2022-08-23,25.24
2022-08-24,25.4
2022-08-25,24.58
2022-08-26,25.87
2022-08-27,24.6
2022-08-28,26.68
2022-08-29,23.09
2022-08-30,25.19
2022-08-31,26.14
2022-09-01,25.92
2022-09-02,29.64
2022-09-03,26.08
2022-09-04,24.01
2022-09-05,25.34
2022-09-06,22.78
2022-09-07,25.29
2022-09-08,24.13
2022-09-09,26.72
2022-09-10,24.49
2022-09-11,25.11
2022-09-12,24.3
2022-09-13,27.84
2022-09-14,24.72
2022-09-15,27.93
2022-09-16,26.38
2022-09-17,25.86
2022-09-18,25.67
2022-09-19,25.69
2022-09-20,22.19
2022-09-21,24.65
2022-09-22,26.32
2022-09-23,24.97
2022-09-24,22.93
2022-09-25,24.95
2022-09-26,27.57
2022-09-27,26.88
2022-09-28,24.91
2022-09-29,26.43
2022-09-30,24.45
2022-10-01,22.44
2022-10-02,23.61
2022-10-03,27.35
2022-10-04,24.6
2022-10-05,24.65
2022-10-06,24.57
2022-10-07,27.89
2022-10-08,27.48
2022-10-09,28.38
2022-10-10,24.82
2022-10-11,25.52
2022-10-12,22.82
2022-10-13,27.33
2022-10-14,23.38
2022-10-15,25.47
2022-10-16,23.53
2022-10-17,24.31
2022-10-18,23.96
2022-10-19,24.33
2022-10-20,24.46
2022-10-21,24.48
2022-10-22,26.58
2022-10-23,23.7
2022-10-24,25.73
2022-10-25,27.26
2022-10-26,24.7
2022-10-27,24.42
2022-10-28,25.19
2022-10-29,27.35
2022-10-30,25.91
2022-10-31,24.87
2022-11-01,26.43
2022-11-02,24.1
2022-11-03,26.82
2022-11-04,26.46
2022-11-05,25.43
2022-11-06,24.68
2022-11-07,24.66
2022-11-08,26.85
2022-11-09,27.94
2022-11-10,25.2
2022-11-11,26.9
2022-11-12,23.13
2022-11-13,25.45
2022-11-14,26.34
2022-11-15,25.08
2022-11-16,25.1
2022-11-17,25.56
2022-11-18,27.07
2022-11-19,26.41
2022-11-20,23.4
2022-11-21,23.64
2022-11-22,25.98
2022-11-23,27.64
2022-11-24,22.91
2022-11-25,26.35
2022-11-26,26.38
2022-11-27,29.32
2022-11-28,26.73
2022-11-29,27.96
2022-11-30,27.67
2022-12-01,24.34
2022-12-02,28.76
2022-12-03,28.01
2022-12-04,28.52
2022-12-05,33.73
2022-12-06,24.79
2022-12-07,30.58
2022-12-08,27.64
2022-12-09,28.58
2022-12-10,28.16
2022-12-11,27.68
2022-12-12,27.54
2022-12-13,28.97
2022-12-14,26.28
2022-12-15,29.77
2022-12-16,28.1
2022-12-17,27.11
2022-12-18,28.22
2022-12-19,30.86
2022-12-20,28.26
2022-12-21,29.68
2022-12-22,28.13
2022-12-23,30.45
2022-12-24,30.43
2022-12-25,32.26
2022-12-26,29.31
2022-12-27,30.66
2022-12-28,29.89
2022-12-29,31.77
2022-12-30,28.84
2022-12-31,31.12
2023-01-01,29.79
2023-01-02,30.08
2023-01-03,30.4
2023-01-04,30.72
2023-01-05,30.26
2023-01-06,30.84
2023-01-07,32.97
2023-01-08,32.16
2023-01-09,32.08
2023-01-10,30.17
2023-01-11,29.61
2023-01-12,32.46
2023-01-13,32.42
2023-01-14,33.4
2023-01-15,30.37
2023-01-16,31.02
2023-01-17,28.98
2023-01-18,30.94
2023-01-19,33.1
2023-01-20,30.99
2023-01-21,32.73
2023-01-22,31.56
2023-01-23,32.41
2023-01-24,30.29
2023-01-25,32.21
2023-01-26,27.68
2023-01-27,31.96
2023-01-28,29.87
2023-01-29,34.2
2023-01-30,33.63
2023-01-31,33.24
2023-02-01,34.9
2023-02-02,31.27
2023-02-03,35.38
2023-02-04,34.23
2023-02-05,32.55
2023-02-06,34.68
2023-02-07,31.38
2023-02-08,31.87
2023-02-09,32.26
2023-02-10,32.45
2023-02-11,31.72
2023-02-12,35.21
2023-02-13,33.05
2023-02-14,34.03
2023-02-15,32.7
2023-02-16,30.89
2023-02-17,34.08
2023-02-18,30.87
2023-02-19,33.69
2023-02-20,31.79
2023-02-21,36.88
2023-02-22,35.32
2023-02-23,34.17
2023-02-24,35.95
2023-02-25,32.84
2023-02-26,34.97
2023-02-27,34.5
2023-02-28,34.65
2023-03-01,36.2
2023-03-02,35.44
2023-03-03,34.81
2023-03-04,31.94
2023-03-05,33.02
2023-03-06,34.31
2023-03-07,34.68
2023-03-08,32.88
2023-03-09,38.22
2023-03-10,36.91
2023-03-11,35.57
2023-03-12,34.81
2023-03-13,34.41
2023-03-14,33.33
2023-03-15,34.9
2023-03-16,35.19
2023-03-17,32.97
2023-03-18,35.35
2023-03-19,34.64
2023-03-20,32.03
2023-03-21,33.62
2023-03-22,34.3
2023-03-23,37.77
2023-03-24,35.78
2023-03-25,32.96
2023-03-26,35.7
2023-03-27,32.66
2023-03-28,36.61
2023-03-29,34.29
2023-03-30,34.86
2023-03-31,36.99
2023-04-01,33.07
2023-04-02,32.9
2023-04-03,34.12
2023-04-04,36.55
2023-04-05,32.71
2023-04-06,30.74
2023-04-07,34.3
2023-04-08,35.79
2023-04-09,36.76
2023-04-10,34.25
2023-04-11,34.31
2023-04-12,36.65
2023-04-13,32.09
2023-04-14,34.3
2023-04-15,35.15
2023-04-16,35.51
2023-04-17,34.05
2023-04-18,34.85
2023-04-19,31.04
2023-04-20,33.75
2023-04-21,35.39
2023-04-22,33.21
2023-04-23,34.74
2023-04-24,35.29
2023-04-25,34.07
2023-04-26,34.81
2023-04-27,33.07
2023-04-28,34.17
2023-04-29,35.36
2023-04-30,34.64
2023-05-01,33.48
2023-05-02,34.65
2023-05-03,35.34
2023-05-04,31.15
2023-05-05,35.92
2023-05-06,33.63
2023-05-07,34.72
2023-05-08,35.83
2023-05-09,31.92
2023-05-10,32.86
2023-05-11,33.44
2023-05-12,32.64
2023-05-13,36.37
2023-05-14,32.42
2023-05-15,32.81
2023-05-16,33.89
2023-05-17,31.72
2023-05-18,32.87
2023-05-19,33.88
2023-05-20,32.84
2023-05-21,33.14
2023-05-22,32.42
2023-05-23,30.87
2023-05-24,33.56
2023-05-25,35.64
2023-05-26,32.97
2023-05-27,33.21
2023-05-28,33.84
2023-05-29,30.82
2023-05-30,35.21
2023-05-31,32.88
2023-06-01,34.95
2023-06-02,31.33
2023-06-03,35.08
2023-06-04,33.44
2023-06-05,33.03
2023-06-06,32.48
2023-06-07,31.67
2023-06-08,33.77
2023-06-09,32.1
2023-06-10,28.86
2023-06-11,30.05
2023-06-12,31.37
2023-06-13,32.03
2023-06-14,31.4
2023-06-15,33.23
2023-06-16,28.39
2023-06-17,31.45
2023-06-18,28.42
2023-06-19,32.21
2023-06-20,30.84
2023-06-21,31.53
2023-06-22,29.52
2023-06-23,32.65
2023-06-24,32.21
2023-06-25,31.43
2023-06-26,30.28
2023-06-27,31.26
2023-06-28,29.24
2023-06-29,31.5
2023-06-30,32.6
2023-07-01,31.65
2023-07-02,28.86
2023-07-03,30.41
2023-07-04,27.85
2023-07-05,30.56
2023-07-06,30.29
2023-07-07,26.72
2023-07-08,27.7
2023-07-09,28.93
2023-07-10,28.82
2023-07-11,27.37
2023-07-12,29.68
2023-07-13,29.39
2023-07-14,28.64
2023-07-15,27.71
2023-07-16,30.34
2023-07-17,31.16
2023-07-18,27.87
2023-07-19,27.6
2023-07-20,29.17
2023-07-21,27.82
2023-07-22,28.06
2023-07-23,29.3
2023-07-24,25.25
2023-07-25,30.01
2023-07-26,28.06
2023-07-27,27.26
2023-07-28,27.66
2023-07-29,27.66
2023-07-30,25.05
2023-07-31,29.81
2023-08-01,27.56
2023-08-02,28.08
2023-08-03,28.77
2023-08-04,25.74
2023-08-05,27.91
2023-08-06,26.73
2023-08-07,28.33
2023-08-08,23.8
2023-08-09,26.77
2023-08-10,25.95
2023-08-11,27.44
2023-08-12,27.43
2023-08-13,25.6
2023-08-14,25.53
2023-08-15,26.37
2023-08-16,25.13
2023-08-17,27.67
2023-08-18,25.8
2023-08-19,21.93
2023-08-20,25.67
2023-08-21,24.62
2023-08-22,23.68
2023-08-23,24.22
2023-08-24,26.18
2023-08-25,27.96
2023-08-26,26.39
2023-08-27,24.96
2023-08-28,26.5
2023-08-29,25.09
2023-08-30,24.69
2023-08-31,23.95
2023-09-01,23.01
2023-09-02,25.02
2023-09-03,25.8
2023-09-04,25.38
2023-09-05,24.86
2023-09-06,24.03
2023-09-07,26.32
2023-09-08,23.4
2023-09-09,26.51
2023-09-10,23.81
2023-09-11,24.16
2023-09-12,23.06
2023-09-13,24.48
2023-09-14,26.67
2023-09-15,25.96
2023-09-16,26.63
2023-09-17,25.92
2023-09-18,23.46
2023-09-19,24.61
2023-09-20,23.92
2023-09-21,27.07
2023-09-22,23.26
2023-09-23,26.38
2023-09-24,26.37
2023-09-25,27.77
2023-09-26,24.4
2023-09-27,26.08
2023-09-28,28.43
2023-09-29,24.08
2023-09-30,22.7
2023-10-01,22.18
2023-10-02,26.07
2023-10-03,22.18
2023-10-04,24.45
2023-10-05,25.67
2023-10-06,25.3
2023-10-07,25.67
2023-10-08,25.37
2023-10-09,26.97
2023-10-10,23.63
2023-10-11,24.06
2023-10-12,23.93
2023-10-13,26.36
2023-10-14,26.48
2023-10-15,25.83
2023-10-16,26.95
2023-10-17,23.43
2023-10-18,27.72
2023-10-19,27.53
2023-10-20,26.38
2023-10-21,27.97
2023-10-22,22.85
2023-10-23,24.58
2023-10-24,24.29
2023-10-25,26.51
2023-10-26,23.89
2023-10-27,26.64
2023-10-28,27.6
2023-10-29,26.62
2023-10-30,26.05
2023-10-31,24.18
2023-11-01,24.44
2023-11-02,27.63
2023-11-03,26.97
2023-11-04,25.79
2023-11-05,25.27
2023-11-06,22.9
2023-11-07,24.39
2023-11-08,28.91
2023-11-09,24.18
2023-11-10,26.44
2023-11-11,27.72
2023-11-12,24.38
2023-11-13,26.6
2023-11-14,27.79
2023-11-15,26.46
2023-11-16,30.81
2023-11-17,24.06
2023-11-18,28.22
2023-11-19,26.43
2023-11-20,27.91
2023-11-21,27.48
2023-11-22,25.79
2023-11-23,27.3
2023-11-24,24.24
2023-11-25,28.0
2023-11-26,27.61
2023-11-27,28.2
2023-11-28,28.9
2023-11-29,27.93
2023-11-30,27.68
2023-12-01,26.21
2023-12-02,26.54
2023-12-03,29.46
2023-12-04,29.91
2023-12-05,27.48
2023-12-06,27.98
2023-12-07,26.64
2023-12-08,29.83
2023-12-09,29.15
2023-12-10,31.14
2023-12-11,26.99
2023-12-12,27.83
2023-12-13,28.82
2023-12-14,29.53
2023-12-15,28.32
2023-12-16,27.41
2023-12-17,30.13
2023-12-18,29.97
2023-12-19,27.6
2023-12-20,31.09
2023-12-21,30.9
2023-12-22,29.43
2023-12-23,29.43
2023-12-24,30.23
2023-12-25,28.19
2023-12-26,29.62
2023-12-27,26.43
2023-12-28,31.06
2023-12-29,27.49
2023-12-30,32.17
2023-12-31,29.5
2024-01-01,29.77
2024-01-02,29.23
2024-01-03,29.83
2024-01-04,32.47
2024-01-05,26.7
2024-01-06,32.43
2024-01-07,31.11
2024-01-08,28.88
2024-01-09,29.16
2024-01-10,33.37
2024-01-11,29.52
2024-01-12,29.3
2024-01-13,32.82
2024-01-14,31.7
2024-01-15,29.87
2024-01-16,31.68
2024-01-17,29.9
2024-01-18,33.18
2024-01-19,33.2
2024-01-20,32.49
2024-01-21,32.31
2024-01-22,34.49
2024-01-23,31.93
2024-01-24,30.23
2024-01-25,32.76
2024-01-26,35.29
2024-01-27,30.72
2024-01-28,31.78
2024-01-29,33.02
2024-01-30,32.39
2024-01-31,31.07
2024-02-01,34.3
2024-02-02,36.17
2024-02-03,33.06
2024-02-04,31.48
2024-02-05,30.58
2024-02-06,33.36
2024-02-07,34.7
2024-02-08,33.82
2024-02-09,33.17
2024-02-10,32.36
2024-02-11,31.67
2024-02-12,34.62
2024-02-13,34.81
2024-02-14,31.18
2024-02-15,35.94
2024-02-16,34.48
2024-02-17,35.78
2024-02-18,31.72
2024-02-19,31.74
2024-02-20,33.62
2024-02-21,34.66
2024-02-22,36.65
2024-02-23,35.07
2024-02-24,33.69
2024-02-25,32.57
2024-02-26,36.0
2024-02-27,32.76
2024-02-28,36.69
2024-02-29,33.87
2024-03-01,36.72
2024-03-02,35.4
2024-03-03,34.21
2024-03-04,33.68
2024-03-05,33.99
2024-03-06,35.18
2024-03-07,34.69
2024-03-08,33.71
2024-03-09,34.39
2024-03-10,34.79
2024-03-11,31.51
2024-03-12,35.42
2024-03-13,33.29
2024-03-14,33.05
2024-03-15,32.27
2024-03-16,32.14
2024-03-17,32.82
2024-03-18,33.81
2024-03-19,37.82
2024-03-20,34.12
2024-03-21,35.19
2024-03-22,35.54
2024-03-23,35.15
2024-03-24,34.84
2024-03-25,33.18
2024-03-26,37.16
2024-03-27,37.7
2024-03-28,32.47
2024-03-29,33.46
2024-03-30,34.58
2024-03-31,33.55
2024-04-01,35.76
2024-04-02,33.91
2024-04-03,38.24
2024-04-04,36.78
2024-04-05,35.3
2024-04-06,36.52
2024-04-07,36.63
2024-04-08,34.11
2024-04-09,33.72
2024-04-10,35.05
2024-04-11,36.21
2024-04-12,35.11
2024-04-13,32.51
2024-04-14,33.66
2024-04-15,34.73
2024-04-16,34.7
2024-04-17,37.75
2024-04-18,32.69
2024-04-19,35.5
2024-04-20,36.95
2024-04-21,38.09
2024-04-22,34.05
2024-04-23,35.36
2024-04-24,35.44
2024-04-25,34.85
2024-04-26,34.37
2024-04-27,35.13
2024-04-28,30.64
2024-04-29,35.42
2024-04-30,34.55
2024-05-01,33.98
2024-05-02,37.34
2024-05-03,33.21
2024-05-04,33.58
2024-05-05,37.12
2024-05-06,32.83
2024-05-07,33.21
2024-05-08,33.76
2024-05-09,35.19
2024-05-10,34.19
2024-05-11,31.88
2024-05-12,32.97
2024-05-13,32.8
2024-05-14,33.53
2024-05-15,34.23
2024-05-16,34.16
2024-05-17,30.8
2024-05-18,35.0
2024-05-19,33.72
2024-05-20,35.35
2024-05-21,33.88
2024-05-22,34.8
2024-05-23,33.78
2024-05-24,35.03
2024-05-25,33.72
2024-05-26,32.72
2024-05-27,36.21
2024-05-28,34.06
2024-05-29,33.51
2024-05-30,30.67
2024-05-31,30.57
2024-06-01,32.87
2024-06-02,32.57
2024-06-03,31.36
2024-06-04,32.41
2024-06-05,34.51
2024-06-06,33.09
2024-06-07,30.26
2024-06-08,31.72
2024-06-09,30.6
2024-06-10,31.15
2024-06-11,31.03
2024-06-12,30.85
2024-06-13,29.6
2024-06-14,31.21
2024-06-15,30.48
2024-06-16,26.84
2024-06-17,34.23
2024-06-18,32.7
2024-06-19,30.42
2024-06-20,30.93
2024-06-21,29.06
2024-06-22,33.27
2024-06-23,33.49
2024-06-24,30.79
2024-06-25,32.01
2024-06-26,30.65
2024-06-27,28.3
2024-06-28,29.6
2024-06-29,30.33
2024-06-30,29.36
2024-07-01,29.63
2024-07-02,29.73
2024-07-03,29.66
2024-07-04,29.78
2024-07-05,28.02
2024-07-06,28.45
2024-07-07,27.51
2024-07-08,30.82
2024-07-09,26.11
2024-07-10,30.92
2024-07-11,31.18
2024-07-12,28.56
2024-07-13,25.03
2024-07-14,28.31
2024-07-15,28.67
2024-07-16,27.17
2024-07-17,27.83
2024-07-18,30.81
2024-07-19,29.43
2024-07-20,26.97
2024-07-21,25.88
2024-07-22,27.7
2024-07-23,27.79
2024-07-24,28.78
2024-07-25,27.15
2024-07-26,28.64
2024-07-27,30.7
2024-07-28,28.94
2024-07-29,27.57
2024-07-30,27.29
2024-07-31,26.96
2024-08-01,29.19
2024-08-02,26.41
2024-08-03,27.34
2024-08-04,27.28
2024-08-05,26.38
2024-08-06,25.0
2024-08-07,27.48
2024-08-08,26.83
2024-08-09,27.61
2024-08-10,25.99
2024-08-11,28.56
2024-08-12,25.34
2024-08-13,29.16
2024-08-14,23.91
2024-08-15,27.12
2024-08-16,27.12
2024-08-17,25.16
2024-08-18,26.93
2024-08-19,28.16
2024-08-20,22.86
2024-08-21,26.88
2024-08-22,22.33
2024-08-23,24.57
2024-08-24,28.41
2024-08-25,25.04
2024-08-26,24.11
2024-08-27,25.52
2024-08-28,28.88
2024-08-29,22.98
2024-08-30,24.11
2024-08-31,27.89
2024-09-01,28.39
2024-09-02,25.4
2024-09-03,23.66
2024-09-04,28.63
2024-09-05,27.84
2024-09-06,26.43
2024-09-07,24.16
2024-09-08,25.27
2024-09-09,25.08
2024-09-10,25.78
2024-09-11,27.43
2024-09-12,26.55
2024-09-13,23.59
2024-09-14,27.25
2024-09-15,25.63
2024-09-16,26.17
2024-09-17,27.32
2024-09-18,23.43
2024-09-19,25.03
2024-09-20,24.27
2024-09-21,22.7
2024-09-22,25.56
2024-09-23,28.8
2024-09-24,22.26
2024-09-25,24.97
2024-09-26,25.97
2024-09-27,25.19
2024-09-28,24.83
2024-09-29,23.05
2024-09-30,25.35
2024-10-01,23.87
2024-10-02,21.72
2024-10-03,26.8
2024-10-04,26.45
2024-10-05,25.1
2024-10-06,25.37
2024-10-07,26.65
2024-10-08,25.39
2024-10-09,26.42
2024-10-10,24.63
2024-10-11,27.06
2024-10-12,25.59
2024-10-13,25.42
2024-10-14,23.24
2024-10-15,25.6
2024-10-16,23.95
2024-10-17,24.26
2024-10-18,24.02
2024-10-19,23.67
2024-10-20,28.49
2024-10-21,27.33
2024-10-22,28.24
2024-10-23,23.56
2024-10-24,25.54
2024-10-25,23.52
2024-10-26,24.46
2024-10-27,24.16
2024-10-28,27.44
2024-10-29,25.03
2024-10-30,27.27
2024-10-31,26.61
2024-11-01,29.21
2024-11-02,23.58
2024-11-03,27.73
2024-11-04,27.61
2024-11-05,24.48
2024-11-06,27.5
2024-11-07,26.55
2024-11-08,25.76
2024-11-09,24.92
2024-11-10,25.13
2024-11-11,29.34
2024-11-12,26.32
2024-11-13,27.55
2024-11-14,25.26
2024-11-15,25.33
2024-11-16,28.19
2024-11-17,24.6
2024-11-18,26.07
2024-11-19,26.81
2024-11-20,26.99
2024-11-21,26.62
2024-11-22,27.55
2024-11-23,28.07
2024-11-24,28.2
2024-11-25,25.69
2024-11-26,26.81
2024-11-27,29.1
2024-11-28,28.72
2024-11-29,25.4
2024-11-30,28.06
2024-12-01,24.64
2024-12-02,27.75
2024-12-03,30.61
2024-12-04,26.41
2024-12-05,26.66
2024-12-06,29.14
2024-12-07,25.76
2024-12-08,27.2
2024-12-09,29.13
2024-12-10,27.36
2024-12-11,28.04
2024-12-12,29.59
2024-12-13,29.19
2024-12-14,29.04
2024-12-15,28.21
2024-12-16,29.36
2024-12-17,28.7
2024-12-18,29.66
2024-12-19,28.31
2024-12-20,28.87
2024-12-21,27.74
2024-12-22,29.26
2024-12-23,28.18
2024-12-24,27.81
2024-12-25,29.96
2024-12-26,29.98
2024-12-27,30.92
2024-12-28,29.18
2024-12-29,30.53
2024-12-30,30.83
2024-12-31,30.75
